0041-0750-0095;0041-0750;c;75095;True;;41-750-95;41-750;Rozdział 75095;Pozostała działalność;11;0;7;100;0;0;0;0;107
0041-0752;0041;b;752;False;;41-752;41;Dział 752;Obrona narodowa;12;0;0;182;0;0;0;0;182
0041-0752-0012;0041-0752;c;75212;True;;41-752-12;41-752;Rozdział 75212;Pozostałe wydatki obronne;13;0;0;182;0;0;0;0;182
0041-0801;0041;b;801;False;;41-801;41;Dział 801;Oświata i wychowanie;14;0;711;28815;1228;0;0;0;30754
0041-0801-0030;0041-0801;c;80130;True;;41-801-30;41-801;Rozdział 80130;Szkoły zawodowe;15;0;515;24897;1209;0;0;0;26621
0041-0801-0046;0041-0801;c;80146;True;;41-801-46;41-801;Rozdział 80146;Dokształcanie i doskonalenie nauczycieli;16;0;0;49;0;0;0;0;49
0041-0801-0048;0041-0801;c;80148;True;;41-801-48;41-801;Rozdział 80148;Stołówki szkolne i przedszkolne;17;0;139;3276;12;0;0;0;3427
0041-0801-0095;0041-0801;c;80195;True;;41-801-95;41-801;Rozdział 80195;Pozostała działalność;18;0;57;593;7;0;0;0;657
0041-0854;0041;b;854;False;;41-854;41;Dział 854;Edukacyjna opieka wychowawcza;19;0;260;12768;486;0;0;0;13514
0041-0854-0010;0041-0854;c;85410;True;;41-854-10;41-854;Rozdział 85410;Internaty i bursy szkolne;20;0;260;12738;486;0;0;0;13484
0041-0854-0046;0041-0854;c;85446;True;;41-854-46;41-854;Rozdział 85446;Dokształcanie i doskonalenie nauczycieli;21;0;0;30;0;0;0;0;30
0041-0900;0041;b;900;False;;41-900;41;Dział 900;Gospodarka komunalna i ochrona środowiska;22;0;206;117309;396;0;0;159251;277162
0041-0900-0008;0041-0900;c;90008;True;;41-900-08;41-900;Rozdział 90008;Ochrona różnorodności biologicznej i krajobrazu;23;0;0;49;0;0;0;0;49
0041-0900-0011;0041-0900;c;90011;True;;41-900-11;41-900;Rozdział 90011;Fundusz Ochrony Środowiska i Gospodarki Wodnej;24;0;0;0;0;0;0;152244;152244
0041-0900-0014;0041-0900;c;90014;True;;41-900-14;41-900;Rozdział 90014;Inspekcja Ochrony Środowiska;25;0;20;16395;40;0;0;3004;19459
0041-0900-0022;0041-0900;c;90022;True;;41-900-22;41-900;Rozdział 90022;Generalna Dyrekcja Ochrony Środowiska;26;0;8;16755;0;0;0;1346;18109
0041-0900-0023;0041-0900;c;90023;True;;41-900-23;41-900;Rozdział 90023;Regionalne dyrekcje ochrony środowiska;27;0;177;82648;326;0;0;2170;85321
0041-0900-0095;0041-0900;c;90095;True;;41-900-95;41-900;Rozdział 90095;Pozostała działalność;28;0;1;1462;30;0;0;487;1980
0041-0925;0041;b;925;False;;41-925;41;Dział 925;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody;29;0;2406;72292;620;0;0;8481;83799
0041-0925-0001;0041-0925;c;92501;True;;41-925-01;41-925;Rozdział 92501;Parki narodowe;30;0;2395;72287;620;0;0;8481;83783
0041-0925-0095;0041-0925;c;92595;True;;41-925-95;41-925;Rozdział 92595;Pozostała działalność;31;0;11;5;0;0;0;0;16
0042;;a;42;False;;42;;Część 42;SPRAWY WEWNĘTRZNE;1;188947;6943288;9489936;401561;0;0;78281;17102013
0042-0710;0042;b;710;False;;42-710;42;Dział 710;Działalność usługowa;2;10;0;0;0;0;0;0;10
0042-0710-0032;0042-0710;c;71032;True;;42-710-32;42-710;Rozdział 71032;Agencja Mienia Wojskowego;3;10;0;0;0;0;0;0;10
0042-0750;0042;b;750;False;;42-750;42;Dział 750;Administracja publiczna;4;400;152;392224;35369;0;0;61529;489674
0042-0750-0001;0042-0750;c;75001;True;;42-750-01;42-750;Rozdział 75001;Urzędy naczelnych i centralnych organów administracji rządowej;5;400;118;125428;5893;0;0;1631;133470
0042-0750-0070;0042-0750;c;75070;True;;42-750-70;42-750;Rozdział 75070;Centrum Personalizacji Dokumentów;6;0;27;203885;16037;0;0;0;219949
0042-0750-0073;0042-0750;c;75073;True;;42-750-73;42-750;Rozdział 75073;Urząd do Spraw Cudzoziemców;7;0;7;24405;1300;0;0;516;26228
0042-0750-0076;0042-0750;c;75076;True;;42-750-76;42-750;Rozdział 75076;Przygotowanie i sprawowanie przewodnictwa w Radzie Unii Europejskiej;8;0;0;24909;11590;0;0;0;36499
0042-0750-0095;0042-0750;c;75095;True;;42-750-95;42-750;Rozdział 75095;Pozostała działalność;9;0;0;13597;549;0;0;59382;73528
0042-0753;0042;b;753;False;;42-753;42;Dział 753;Obowiązkowe ubezpieczenia społeczne;10;0;6541775;59951;6344;0;0;0;6608070
0042-0753-0001;0042-0753;c;75301;True;;42-753-01;42-753;Rozdział 75301;Świadczenia pieniężne z zaopatrzenia emerytalnego;11;0;6541775;59951;6344;0;0;0;6608070
0042-0754;0042;b;754;False;;42-754;42;Dział 754;Bezpieczeństwo  publiczne i ochrona przeciwpożarowa;12;99010;385354;8997103;313480;0;0;16752;9811699
0042-0754-0002;0042-0754;c;75402;True;;42-754-02;42-754;Rozdział 75402;Komenda Główna Policji;13;0;14334;453297;36007;0;0;55;503693
0042-0754-0003;0042-0754;c;75403;True;;42-754-03;42-754;Rozdział 75403;Jednostki terenowe Policji ;14;0;2234;332353;128209;0;0;0;462796
0042-0754-0004;0042-0754;c;75404;True;;42-754-04;42-754;Rozdział 75404;Komendy wojewódzkie Policji ;15;0;62821;1732437;15541;0;0;8190;1818989
0042-0754-0005;0042-0754;c;75405;True;;42-754-05;42-754;Rozdział 75405;Komendy powiatowe Policji ;16;0;230697;5005494;75430;0;0;5842;5317463
0042-0754-0006;0042-0754;c;75406;True;;42-754-06;42-754;Rozdział 75406;Straż Graniczna;17;0;64045;1164370;13845;0;0;2653;1244913
0042-0754-0008;0042-0754;c;75408;True;;42-754-08;42-754;Rozdział 75408;Biuro Ochrony Rządu;18;0;5533;177042;7200;0;0;0;189775
0042-0754-0009;0042-0754;c;75409;True;;42-754-09;42-754;Rozdział 75409;Komenda Główna Państwowej Straży Pożarnej;19;56981;4379;84321;19619;0;0;12;165312
0042-0754-0012;0042-0754;c;75412;True;;42-754-12;42-754;Rozdział 75412;Ochotnicze straże pożarne;20;12000;0;0;16247;0;0;0;28247
0042-0754-0014;0042-0754;c;75414;True;;42-754-14;42-754;Rozdział 75414;Obrona cywilna;21;0;0;116;0;0;0;0;116
0042-0754-0015;0042-0754;c;75415;True;;42-754-15;42-754;Rozdział 75415;Zadania ratownictwa górskiego i wodnego;22;11140;0;0;1109;0;0;0;12249
0042-0754-0021;0042-0754;c;75421;True;;42-754-21;42-754;Rozdział 75421;Zarządzanie kryzysowe;23;0;10;6709;112;0;0;0;6831
0042-0754-0095;0042-0754;c;75495;True;;42-754-95;42-754;Rozdział 75495;Pozostała działalność;24;18889;1301;40964;161;0;0;0;61315
0042-0803;0042;b;803;False;;42-803;42;Dział 803;Szkolnictwo wyższe;25;87317;247;0;0;0;0;0;87564
0042-0803-0003;0042-0803;c;80303;True;;42-803-03;42-803;Rozdział 80303;Uczelnie służb państwowych;26;85825;0;0;0;0;0;0;85825
0042-0803-0009;0042-0803;c;80309;True;;42-803-09;42-803;Rozdział 80309;Pomoc materialna dla studentów i doktorantów;27;1492;203;0;0;0;0;0;1695
0042-0803-0095;0042-0803;c;80395;True;;42-803-95;42-803;Rozdział 80395;Pozostała działalność;28;0;44;0;0;0;0;0;44
0042-0851;0042;b;851;False;;42-851;42;Dział 851;Ochrona zdrowia;29;2210;84;8421;46368;0;0;0;57083
0042-0851-0032;0042-0851;c;85132;True;;42-851-32;42-851;Rozdział 85132;Inspekcja Sanitarna;30;0;0;6427;10;0;0;0;6437
0042-0851-0041;0042-0851;c;85141;True;;42-851-41;42-851;Rozdział 85141;Ratownictwo medyczne;31;0;0;982;0;0;0;0;982
0042-0851-0043;0042-0851;c;85143;True;;42-851-43;42-851;Rozdział 85143;Publiczna służba krwi;32;1175;0;0;0;0;0;0;1175
0042-0851-0049;0042-0851;c;85149;True;;42-851-49;42-851;Rozdział 85149;Programy polityki zdrowotnej;33;825;0;0;5160;0;0;0;5985
0042-0851-0095;0042-0851;c;85195;True;;42-851-95;42-851;Rozdział 85195;Pozostała działalność;34;210;84;1012;41198;0;0;0;42504
0042-0852;0042;b;852;False;;42-852;42;Dział 852;Pomoc społeczna;35;0;15676;32237;0;0;0;0;47913
0042-0852-0031;0042-0852;c;85231;True;;42-852-31;42-852;Rozdział 85231;Pomoc dla cudzoziemców;36;0;15676;32237;0;0;0;0;47913
0043;;a;43;False;;43;;Część 43;WYZNANIA RELIGIJNE ORAZ MNIEJSZOŚCI NARODOWE I ETNICZNE;1;103440;2;7623;1182;0;0;1017;113264
0043-0750;0043;b;750;False;;43-750;43;Dział 750;Administracja publiczna;2;1275;2;7623;80;0;0;1017;9997
0043-0750-0001;0043-0750;c;75001;True;;43-750-01;43-750;Rozdział 75001;Urzędy naczelnych i centralnych organów administracji rządowej;3;1155;2;7623;80;0;0;0;8860
0043-0750-0095;0043-0750;c;75095;True;;43-750-95;43-750;Rozdział 75095;Pozostała działalność;4;120;0;0;0;0;0;1017;1137
0043-0758;0043;b;758;False;;43-758;43;Dział 758;Różne rozliczenia;5;89185;0;0;0;0;0;0;89185
0043-0758-0022;0043-0758;c;75822;True;;43-758-22;43-758;Rozdział 75822;Fundusz Kościelny;6;89185;0;0;0;0;0;0;89185
0043-0801;0043;b;801;False;;43-801;43;Dział 801;Oświata i wychowanie;7;160;0;0;721;0;0;0;881
0043-0801-0020;0043-0801;c;80120;True;;43-801-20;43-801;Rozdział 80120;Licea ogólnokształcące ;8;0;0;0;721;0;0;0;721
0043-0801-0095;0043-0801;c;80195;True;;43-801-95;43-801;Rozdział 80195;Pozostała działalność;9;160;0;0;0;0;0;0;160
0043-0803;0043;b;803;False;;43-803;43;Dział 803;Szkolnictwo wyższe;10;345;0;0;0;0;0;0;345
0043-0803-0095;0043-0803;c;80395;True;;43-803-95;43-803;Rozdział 80395;Pozostała działalność;11;345;0;0;0;0;0;0;345
0043-0921;0043;b;921;False;;43-921;43;Dział 921;Kultura i ochrona dziedzictwa narodowego;12;12475;0;0;381;0;0;0;12856
0043-0921-0004;0043-0921;c;92104;True;;43-921-04;43-921;Rozdział 92104;Działalność radiowa i telewizyjna;13;870;0;0;0;0;0;0;870
0043-0921-0005;0043-0921;c;92105;True;;43-921-05;43-921;Rozdział 92105;Pozostałe zadania w zakresie kultury;14;11605;0;0;381;0;0;0;11986
0044;;a;44;False;;44;;Część 44;ZABEZPIECZENIE SPOŁECZNE;1;760035;136;44771;0;0;0;1275;806217
0044-0750;0044;b;750;False;;44-750;44;Dział 750;Administracja publiczna;2;0;136;33555;0;0;0;494;34185
0044-0750-0001;0044-0750;c;75001;True;;44-750-01;44-750;Rozdział 75001;Urzędy naczelnych i centralnych organów administracji rządowej;3;0;36;31515;0;0;0;494;32045
0044-0750-0076;0044-0750;c;75076;True;;44-750-76;44-750;Rozdział 75076;Przygotowanie i sprawowanie przewodnictwa w Radzie Unii Europejskiej;4;0;0;1486;0;0;0;0;1486
0044-0750-0095;0044-0750;c;75095;True;;44-750-95;44-750;Rozdział 75095;Pozostała działalność;5;0;100;554;0;0;0;0;654
0044-0752;0044;b;752;False;;44-752;44;Dział 752;Obrona narodowa;6;0;0;15;0;0;0;0;15
0044-0752-0012;0044-0752;c;75212;True;;44-752-12;44-752;Rozdział 75212;Pozostałe wydatki obronne;7;0;0;15;0;0;0;0;15
0044-0852;0044;b;852;False;;44-852;44;Dział 852;Pomoc społeczna;8;12349;0;11201;0;0;0;781;24331
0044-0852-0095;0044-0852;c;85295;True;;44-852-95;44-852;Rozdział 85295;Pozostała działalność;9;12349;0;11201;0;0;0;781;24331
0044-0853;0044;b;853;False;;44-853;44;Dział 853;Pozostałe zadania w zakresie polityki społecznej;10;747686;0;0;0;0;0;0;747686
0044-0853-0024;0044-0853;c;85324;True;;44-853-24;44-853;Rozdział 85324;Państwowy Fundusz Rehabilitacji Osób Niepełnosprawnych;11;747686;0;0;0;0;0;0;747686
0045;;a;45;False;;45;;Część 45;SPRAWY ZAGRANICZNE  I CZŁONKOSTWO  RZECZYPOSPOLITEJ POLSKIEJ W UNII EUROPEJSKIEJ;1;12235;250060;1358443;168877;0;0;33921;1823536
0045-0750;0045;b;750;False;;45-750;45;Dział 750;Administracja publiczna;2;12235;247018;1325970;168877;0;0;33921;1788021
0045-0750-0001;0045-0750;c;75001;True;;45-750-01;45-750;Rozdział 75001;Urzędy naczelnych i centralnych organów administracji rządowej;3;0;129;242995;56401;0;0;124;299649
0045-0750-0057;0045-0750;c;75057;True;;45-750-57;45-750;Rozdział 75057;Placówki zagraniczne;4;0;246889;567438;111436;0;0;0;925763
0045-0750-0058;0045-0750;c;75058;True;;45-750-58;45-750;Rozdział 75058;Działalność informacyjna i kulturalna prowadzona za granicą;5;0;0;46627;0;0;0;0;46627
0045-0750-0062;0045-0750;c;75062;True;;45-750-62;45-750;Rozdział 75062;Polski Instytut Spraw Międzynarodowych;6;9107;0;0;0;0;0;0;9107
0045-0750-0063;0045-0750;c;75063;True;;45-750-63;45-750;Rozdział 75063;Polski Komitet do spraw UNESCO;7;1228;0;0;0;0;0;0;1228
0045-0750-0076;0045-0750;c;75076;True;;45-750-76;45-750;Rozdział 75076;Przygotowanie i sprawowanie przewodnictwa w Radzie Unii Europejskiej;8;0;0;110443;1040;0;0;0;111483
0045-0750-0095;0045-0750;c;75095;True;;45-750-95;45-750;Rozdział 75095;Pozostała działalność;9;1900;0;358467;0;0;0;33797;394164
0045-0752;0045;b;752;False;;45-752;45;Dział 752;Obrona narodowa;10;0;0;710;0;0;0;0;710
0045-0752-0012;0045-0752;c;75212;True;;45-752-12;45-752;Rozdział 75212;Pozostałe wydatki obronne;11;0;0;710;0;0;0;0;710
0045-0801;0045;b;801;False;;45-801;45;Dział 801;Oświata i wychowanie;12;0;0;4405;0;0;0;0;4405
0045-0801-0035;0045-0801;c;80135;True;;45-801-35;45-801;Rozdział 80135;Szkolnictwo polskie za granicą;13;0;0;4405;0;0;0;0;4405
0045-0853;0045;b;853;False;;45-853;45;Dział 853;Pozostałe zadania w zakresie polityki społecznej;14;0;3042;500;0;0;0;0;3542
0045-0853-0030;0045-0853;c;85330;True;;45-853-30;45-853;Rozdział 85330;Opieka i pomoc dla Polonii i Polaków za granicą;15;0;3042;500;0;0;0;0;3542
0045-0854;0045;b;854;False;;45-854;45;Dział 854;Edukacyjna opieka wychowawcza;16;0;0;614;0;0;0;0;614
0045-0854-0013;0045-0854;c;85413;True;;45-854-13;45-854;Rozdział 85413;Kolonie i obozy dla młodzieży polonijnej w kraju;17;0;0;614;0;0;0;0;614
0045-0921;0045;b;921;False;;45-921;45;Dział 921;Kultura i ochrona dziedzictwa narodowego;18;0;0;26244;0;0;0;0;26244
0045-0921-0004;0045-0921;c;92104;True;;45-921-04;45-921;Rozdział 92104;Działalność radiowa i telewizyjna;19;0;0;21815;0;0;0;0;21815
0045-0921-0095;0045-0921;c;92195;True;;45-921-95;45-921;Rozdział 92195;Pozostała działalność;20;0;0;4429;0;0;0;0;4429
0046;;a;46;False;;46;;Część 46;ZDROWIE;1;1727346;3915;1023354;843222;0;0;88679;3686516
0046-0750;0046;b;750;False;;46-750;46;Dział 750;Administracja publiczna;2;0;220;48953;1500;0;0;7380;58053
0046-0750-0001;0046-0750;c;75001;True;;46-750-01;46-750;Rozdział 75001;Urzędy naczelnych i centralnych organów administracji rządowej;3;0;220;46396;1500;0;0;7380;55496
0046-0750-0076;0046-0750;c;75076;True;;46-750-76;46-750;Rozdział 75076;Przygotowanie i sprawowanie przewodnictwa w Radzie Unii Europejskiej;4;0;0;2557;0;0;0;0;2557
0046-0752;0046;b;752;False;;46-752;46;Dział 752;Obrona narodowa;5;0;0;11395;0;0;0;0;11395
0046-0752-0012;0046-0752;c;75212;True;;46-752-12;46-752;Rozdział 75212;Pozostałe wydatki obronne;6;0;0;11395;0;0;0;0;11395
0046-0803;0046;b;803;False;;46-803;46;Dział 803;Szkolnictwo wyższe;7;1317256;2752;27;35000;0;0;9138;1364173
0046-0803-0006;0046-0803;c;80306;True;;46-803-06;46-803;Rozdział 80306;Działalność dydaktyczna;8;1224818;533;0;35000;0;0;9138;1269489
0046-0803-0009;0046-0803;c;80309;True;;46-803-09;46-803;Rozdział 80309;Pomoc materialna dla studentów i doktorantów;9;92438;2219;0;0;0;0;0;94657
0046-0803-0095;0046-0803;c;80395;True;;46-803-95;46-803;Rozdział 80395;Pozostała działalność;10;0;0;27;0;0;0;0;27
0046-0851;0046;b;851;False;;46-851;46;Dział 851;Ochrona zdrowia;11;401385;943;962979;806722;0;0;72161;2244190
0046-0851-0012;0046-0851;c;85112;True;;46-851-12;46-851;Rozdział 85112;Szpitale kliniczne;12;0;0;0;531097;0;0;3219;534316
0046-0851-0017;0046-0851;c;85117;True;;46-851-17;46-851;Rozdział 85117;Zakłady opiekuńczo-lecznicze i pielęgnacyjno-opiekuńcze;13;0;0;7344;200;0;0;0;7544
0046-0851-0020;0046-0851;c;85120;True;;46-851-20;46-851;Rozdział 85120;Lecznictwo psychiatryczne;14;0;23;36514;350;0;0;0;36887
0046-0851-0032;0046-0851;c;85132;True;;46-851-32;46-851;Rozdział 85132;Inspekcja Sanitarna ;15;0;29;32055;865;0;0;0;32949
0046-0851-0033;0046-0851;c;85133;True;;46-851-33;46-851;Rozdział 85133;Inspekcja Farmaceutyczna;16;0;5;12449;0;0;0;0;12454
0046-0851-0034;0046-0851;c;85134;True;;46-851-34;46-851;Rozdział 85134;Inspekcja do Spraw Substancji i Preparatów Chemicznych;17;0;0;3931;0;0;0;0;3931
0046-0851-0037;0046-0851;c;85137;True;;46-851-37;46-851;Rozdział 85137;Urząd Rejestracji Produktów Leczniczych, Wyrobów Medycznych i Produktów Biobójczych;18;0;40;46033;600;0;0;0;46673
0046-0851-0038;0046-0851;c;85138;True;;46-851-38;46-851;Rozdział 85138;Dopłaty do oprocentowania  kredytów udzielanych lekarzom, lekarzom dentystom, pielęgniarkom i położnym oraz umorzenia tych kredytów;19;1000;0;0;0;0;0;0;1000
0046-0851-0041;0046-0851;c;85141;True;;46-851-41;46-851;Rozdział 85141;Ratownictwo medyczne;20;75409;0;0;3926;0;0;0;79335
0046-0851-0043;0046-0851;c;85143;True;;46-851-43;46-851;Rozdział 85143;Publiczna służba krwi;21;83560;23;2324;1000;0;0;61;86968
0046-0851-0048;0046-0851;c;85148;True;;46-851-48;46-851;Rozdział 85148;Medycyna pracy;22;0;0;1125;0;0;0;0;1125
0046-0851-0049;0046-0851;c;85149;True;;46-851-49;46-851;Rozdział 85149;Programy polityki zdrowotnej;23;0;0;352821;265135;0;0;0;617956
0046-0851-0051;0046-0851;c;85151;True;;46-851-51;46-851;Rozdział 85151;Świadczenia wysokospecjalistyczne;24;0;0;309545;0;0;0;0;309545
0046-0851-0052;0046-0851;c;85152;True;;46-851-52;46-851;Rozdział 85152;Zapobieganie i zwalczanie AIDS;25;1336;95;4123;150;0;0;0;5704
0046-0851-0053;0046-0851;c;85153;True;;46-851-53;46-851;Rozdział 85153;Zwalczanie narkomanii ;26;5553;0;3607;60;0;0;0;9220
0046-0851-0054;0046-0851;c;85154;True;;46-851-54;46-851;Rozdział 85154;Przeciwdziałanie  alkoholizmowi;27;997;0;4888;0;0;0;0;5885
0046-0851-0056;0046-0851;c;85156;True;;46-851-56;46-851;Rozdział 85156;Składki na ubezpieczenie zdrowotne oraz świadczenia dla osób nieobjętych obowiązkiem ubezpieczenia zdrowotnego;28;207812;0;0;0;0;0;0;207812
0046-0851-0095;0046-0851;c;85195;True;;46-851-95;46-851;Rozdział 85195;Pozostała działalność;29;25718;728;146220;3339;0;0;68881;244886
0046-0921;0046;b;921;False;;46-921;46;Dział 921;Kultura i ochrona dziedzictwa narodowego;30;8705;0;0;0;0;0;0;8705
0046-0921-0016;0046-0921;c;92116;True;;46-921-16;46-921;Rozdział 92116;Biblioteki;31;8705;0;0;0;0;0;0;8705
0049;;a;49;False;;49;;Część 49;URZĄD ZAMÓWIEŃ PUBLICZNYCH;1;0;9;18720;150;0;0;1747;20626
0049-0750;0049;b;750;False;;49-750;49;Dział 750;Administracja publiczna;2;0;9;18720;150;0;0;1747;20626
0049-0750-0001;0049-0750;c;75001;True;;49-750-01;49-750;Rozdział 75001;Urzędy naczelnych i centralnych organów administracji rządowej;3;0;9;18680;150;0;0;1747;20586
0049-0750-0076;0049-0750;c;75076;True;;49-750-76;49-750;Rozdział 75076;Przygotowanie i sprawowanie przewodnictwa w Radzie Unii Europejskiej;4;0;0;40;0;0;0;0;40
0050;;a;50;False;;50;;Część 50;URZĄD REGULACJI ENERGETYKI;1;0;5;34079;246;0;0;0;34330
0050-0750;0050;b;750;False;;50-750;50;Dział 750;Administracja publiczna;2;0;5;34079;246;0;0;0;34330
0050-0750-0001;0050-0750;c;75001;True;;50-750-01;50-750;Rozdział 75001;Urzędy naczelnych i centralnych organów administracji rządowej;3;0;5;34079;246;0;0;0;34330
0052;;a;52;False;;52;;Część 52;KRAJOWA RADA SĄDOWNICTWA;1;0;1670;9229;289;0;0;0;11188
0052-0751;0052;b;751;False;;52-751;52;Dział 751;Urzędy naczelnych organów władzy państwowej, kontroli i ochrony prawa oraz sądownictwa;2;0;1670;9229;289;0;0;0;11188
0052-0751-0004;0052-0751;c;75104;True;;52-751-04;52-751;Rozdział 75104;Krajowa Rada Sądownictwa;3;0;1670;9229;289;0;0;0;11188
0053;;a;53;False;;53;;Część 53;URZĄD OCHRONY KONKURENCJI  I KONSUMENTÓW;1;1700;63;46423;3330;0;0;960;52476
0053-0750;0053;b;750;False;;53-750;53;Dział 750;Administracja publiczna;2;1700;63;46419;3330;0;0;960;52472
0053-0750-0001;0053-0750;c;75001;True;;53-750-01;53-750;Rozdział 75001;Urzędy naczelnych i centralnych organów administracji rządowej;3;0;63;45983;3330;0;0;960;50336
0053-0750-0076;0053-0750;c;75076;True;;53-750-76;53-750;Rozdział 75076;Przygotowanie i sprawowanie przewodnictwa w Radzie Unii Europejskiej;4;0;0;436;0;0;0;0;436
0053-0750-0095;0053-0750;c;75095;True;;53-750-95;53-750;Rozdział 75095;Pozostała działalność;5;1700;0;0;0;0;0;0;1700
0053-0752;0053;b;752;False;;53-752;53;Dział 752;Obrona narodowa;6;0;0;4;0;0;0;0;4
0053-0752-0012;0053-0752;c;75212;True;;53-752-12;53-752;Rozdział 75212;Pozostałe wydatki obronne;7;0;0;4;0;0;0;0;4
0054;;a;54;False;;54;;Część 54;URZĄD DO SPRAW KOMBATANTÓW  I OSÓB REPRESJONOWANYCH;1;1800;9505;17743;100;0;0;0;29148
0054-0750;0054;b;750;False;;54-750;54;Dział 750;Administracja publiczna;2;0;5;14204;100;0;0;0;14309
0054-0750-0001;0054-0750;c;75001;True;;54-750-01;54-750;Rozdział 75001;Urzędy naczelnych i centralnych organów administracji rządowej;3;0;5;14204;100;0;0;0;14309
0054-0752;0054;b;752;False;;54-752;54;Dział 752;Obrona narodowa;4;0;0;1;0;0;0;0;1
0054-0752-0012;0054-0752;c;75212;True;;54-752-12;54-752;Rozdział 75212;Pozostałe wydatki obronne;5;0;0;1;0;0;0;0;1
0054-0851;0054;b;851;False;;54-851;54;Dział 851;Ochrona zdrowia;6;0;0;16;0;0;0;0;16
0054-0851-0056;0054-0851;c;85156;True;;54-851-56;54-851;Rozdział 85156;Składki na ubezpieczenie zdrowotne oraz świadczenia dla osób nieobjętych obowiązkiem ubezpieczenia zdrowotnego;7;0;0;16;0;0;0;0;16
0054-0853;0054;b;853;False;;54-853;54;Dział 853;Pozostałe zadania w zakresie polityki społecznej;8;1000;9500;3522;0;0;0;0;14022
0054-0853-0023;0054-0853;c;85323;True;;54-853-23;54-853;Rozdział 85323;Państwowy Fundusz Kombatantów;9;1000;9500;3522;0;0;0;0;14022
0054-0921;0054;b;921;False;;54-921;54;Dział 921;Kultura i ochrona dziedzictwa narodowego;10;800;0;0;0;0;0;0;800
0054-0921-0095;0054-0921;c;92195;True;;54-921-95;54-921;Rozdział 92195;Pozostała działalność;11;800;0;0;0;0;0;0;800
0056;;a;56;False;;56;;Część 56;CENTRALNE BIURO ANTYKORUPCYJNE;1;0;1822;94041;11108;0;0;0;106971
0056-0752;0056;b;752;False;;56-752;56;Dział 752;Obrona narodowa;2;0;0;10;0;0;0;0;10
0056-0752-0012;0056-0752;c;75212;True;;56-752-12;56-752;Rozdział 75212;Pozostałe wydatki obronne;3;0;0;10;0;0;0;0;10
0056-0754;0056;b;754;False;;56-754;56;Dział 754;Bezpieczeństwo  publiczne i ochrona przeciwpożarowa;4;0;1822;94031;11108;0;0;0;106961
0056-0754-0020;0056-0754;c;75420;True;;56-754-20;56-754;Rozdział 75420;Centralne Biuro Antykorupcyjne;5;0;1822;94031;11108;0;0;0;106961
0057;;a;57;False;;57;;Część 57;AGENCJA BEZPIECZEŃSTWA WEWNĘTRZNEGO;1;0;20177;469049;13000;0;0;81;502307
0057-0750;0057;b;750;False;;57-750;57;Dział 750;Administracja publiczna;2;0;0;4592;0;0;0;0;4592
0057-0750-0076;0057-0750;c;75076;True;;57-750-76;57-750;Rozdział 75076;Przygotowanie i sprawowanie przewodnictwa w Radzie Unii Europejskiej;3;0;0;4592;0;0;0;0;4592
0057-0752;0057;b;752;False;;57-752;57;Dział 752;Obrona narodowa;4;0;0;33;0;0;0;0;33
0057-0752-0012;0057-0752;c;75212;True;;57-752-12;57-752;Rozdział 75212;Pozostałe wydatki obronne;5;0;0;33;0;0;0;0;33
0057-0754;0057;b;754;False;;57-754;57;Dział 754;Bezpieczeństwo  publiczne i ochrona przeciwpożarowa;6;0;20177;464424;13000;0;0;81;497682
0057-0754-0018;0057-0754;c;75418;True;;57-754-18;57-754;Rozdział 75418;Agencja Bezpieczeństwa  Wewnętrznego;7;0;20177;464424;13000;0;0;81;497682
0058;;a;58;False;;58;;Część 58;GŁÓWNY URZĄD STATYSTYCZNY;1;87500;94117;473384;32820;0;0;6561;694382
0058-0150;0058;b;150;False;;58-150;58;Dział 150;Przetwórstwo przemysłowe;2;0;24;8551;60;0;0;0;8635
0058-0150-0001;0058-0150;c;15001;True;;58-150-01;58-150;Rozdział 15001;Drukarnie;3;0;24;8551;60;0;0;0;8635
0058-0720;0058;b;720;False;;58-720;58;Dział 720;Informatyka;4;0;216;180030;43;0;0;0;180289
0058-0720-0001;0058-0720;c;72001;True;;58-720-01;58-720;Rozdział 72001;Zakłady techniki obliczeniowej;5;0;39;19393;0;0;0;0;19432
0058-0720-0002;0058-0720;c;72002;True;;58-720-02;58-720;Rozdział 72002;Inne jednostki usług informatycznych;6;0;177;160637;43;0;0;0;160857
0058-0750;0058;b;750;False;;58-750;58;Dział 750;Administracja publiczna;7;87500;93877;284793;32717;0;0;6561;505448
0058-0750-0001;0058-0750;c;75001;True;;58-750-01;58-750;Rozdział 75001;Urzędy naczelnych i centralnych organów administracji rządowej;8;0;420;65020;1629;0;0;5455;72524
0058-0750-0007;0058-0750;c;75007;True;;58-750-07;58-750;Rozdział 75007;Jednostki terenowe podległe naczelnym i centralnym organom administracji rządowej;9;0;138;103319;881;0;0;0;104338
0058-0750-0056;0058-0750;c;75056;True;;58-750-56;58-750;Rozdział 75056;Spis powszechny i inne;10;87500;93305;114628;30167;0;0;1106;326706
0058-0750-0076;0058-0750;c;75076;True;;58-750-76;58-750;Rozdział 75076;Przygotowanie i sprawowanie przewodnictwa w Radzie Unii Europejskiej;11;0;0;419;0;0;0;0;419
0058-0750-0095;0058-0750;c;75095;True;;58-750-95;58-750;Rozdział 75095;Pozostała działalność;12;0;14;1407;40;0;0;0;1461
